First_name,Last_name,DOB,Gender,Type,Term_start,Term_end,State
Charles,Carlin,1866-04-08,M,rep,1907-12-02,1909-03-03,VA
James,Clark,1850-03-07,M,rep,1893-08-07,1895-03-03,MO
Charles,Coady,1868-02-22,M,rep,1913-04-07,1915-03-03,MD
LeBaron,Colt,1846-06-25,M,sen,1913-04-07,1919-03-03,RI
Peter,Costello,1854-06-27,M,rep,1915-12-06,1917-03-03,PA
Gilbert,Currie,1882-09-19,M,rep,1917-04-02,1919-03-03,MI
Stanley,Dent,1869-08-16,M,rep,1909-03-15,1911-03-03,AL
Arthur,Dewalt,1854-10-11,M,rep,1915-12-06,1917-03-03,PA
Nathaniel,Dial,1862-04-24,M,sen,1919-05-19,1925-03-03,SC
Jerome,Donovan,1872-02-01,M,rep,1917-04-02,1919-03-03,NY
Peter,Dooling,1857-02-15,M,rep,1913-04-07,1915-03-03,NY
Frank,Doremus,1865-08-31,M,rep,1911-04-04,1913-03-03,MI
Davis,Elkins,1876-01-24,M,sen,1911-04-04,1911-12-31,WV
Franklin,Ellsworth,1879-07-10,M,rep,1915-12-06,1917-03-03,MN
Henry,Emerson,1871-03-15,M,rep,1915-12-06,1917-03-03,OH
John,Esch,1861-03-20,M,rep,1899-12-04,1901-03-03,WI
Albert,Estopinal,1845-01-30,M,rep,1907-12-02,1909-03-03,LA
Charles,Evans,1866-08-09,M,rep,1919-05-19,1921-03-03,NV
Albert,Fall,1861-11-26,M,sen,1912-03-27,1913-03-03,NM
John,Farr,1857-07-18,M,rep,1911-04-04,1913-03-03,PA
Scott,Ferris,1877-11-03,M,rep,1907-12-02,1909-03-03,OK
John,Fitzgerald,1863-02-11,M,rep,1895-12-02,1897-03-03,MA
Alvan,Fuller,1878-02-27,M,rep,1917-04-02,1919-03-03,MA
Thomas,Gallagher,1850-07-06,M,rep,1909-03-15,1911-03-03,IL
Harry,Gandy,1881-08-13,M,rep,1915-12-06,1917-03-03,SD
Warren,Gard,1873-07-02,M,rep,1913-04-07,1915-03-03,OH
Mahlon,Garland,1856-05-04,M,rep,1915-12-06,1917-03-03,PA
Hannibal,Godwin,1873-11-03,M,rep,1907-12-02,1909-03-03,NC
Henry,Goldfogle,1856-05-23,M,rep,1901-12-02,1903-03-03,NY
Louis,Goodall,1851-09-23,M,rep,1917-04-02,1919-03-03,ME
William,Goodwin,1866-05-02,M,rep,1911-04-04,1913-03-03,AR
George,Grigsby,1874-12-02,M,rep,1919-05-19,1921-03-03,AK
James,Hamill,1877-03-30,M,rep,1907-12-02,1909-03-03,NJ
Edward,Hamilton,1857-12-09,M,rep,1897-03-15,1899-03-03,MI
Reuben,Haskell,1878-10-05,M,rep,1915-12-06,1917-03-03,NY
Harvey,Helm,1865-12-02,M,rep,1907-12-02,1909-03-03,KY
Benigno,Hernández,1862-02-13,M,rep,1915-12-06,1917-03-03,NM
Hugh,Hersman,1872-07-08,M,rep,1919-05-19,1921-03-03,CA
William,Hill,1876-03-23,M,rep,1919-05-19,1921-03-03,NY
Edward,Holland,1861-02-26,M,rep,1911-04-04,1913-03-03,VA
Willis,Hulings,1850-07-01,M,rep,1913-04-07,1915-03-03,PA
William,Igoe,1879-10-19,M,rep,1913-04-07,1915-03-03,MO
John,Johnston,1882-07-10,M,rep,1919-05-19,1921-03-03,NY
Niels,Juul,1859-04-27,M,rep,1917-04-02,1919-03-03,IL
Charles,Kennedy,1869-03-24,M,rep,1907-12-02,1909-03-03,IA
William,Kenyon,1869-06-10,M,sen,1911-04-04,1913-03-03,IA
William,Kettner,1864-11-20,M,rep,1913-04-07,1915-03-03,CA
John,Lesher,1866-07-27,M,rep,1913-04-07,1915-03-03,PA
Asbury,Lever,1875-01-05,M,rep,1901-12-02,1903-03-03,SC
John,MacCrate,1885-03-29,M,rep,1919-05-19,1921-03-03,NY
James,Maher,1865-11-03,M,rep,1911-04-04,1913-03-03,NY
Edward,Mann,1880-11-21,M,rep,1919-05-19,1921-03-03,SC
James,Mays,1868-06-29,M,rep,1915-12-06,1917-03-03,UT
Joseph,McCormick,1877-05-16,M,rep,1917-04-02,1919-03-03,IL
Cornelius,McGlennon,1878-12-10,M,rep,1919-05-19,1921-03-03,NJ
Richard,McKiniry,1878-03-23,M,rep,1919-05-19,1921-03-03,NY
Patrick,McLane,1875-03-14,M,rep,1919-05-19,1921-03-03,PA
James,Monahan,1855-01-12,M,rep,1919-05-19,1921-03-03,WI
John,Moon,1855-04-22,M,rep,1897-03-15,1899-03-03,TN
Joseph,Moore,1864-03-08,M,rep,1905-12-04,1907-03-03,PA
Dick,Morgan,1853-12-06,M,rep,1909-03-15,1911-03-03,OK
Knute,Nelson,1843-02-02,M,rep,1883-12-03,1885-03-03,MN
Truman,Newberry,1864-11-05,M,sen,1919-05-19,1922-11-18,MI
Samuel,Nicholls,1885-05-07,M,rep,1915-12-06,1917-03-03,SC
Charles,Nichols,1876-08-25,M,rep,1915-12-06,1917-03-03,MI
Richard,Olney,1871-01-05,M,rep,1915-12-06,1917-03-03,MA
Robert,Owen,1856-02-02,M,sen,1907-12-02,1913-03-03,OK
Herbert,Pell,1884-02-16,M,rep,1919-05-19,1921-03-03,NY
Michael,Phelan,1875-10-22,M,rep,1913-04-07,1915-03-03,MA
Edmund,Platt,1865-02-02,M,rep,1913-04-07,1915-03-03,NY
James,Ragsdale,1872-12-14,M,rep,1913-04-07,1915-03-03,SC
John,Ramsey,1862-04-25,M,rep,1917-04-02,1919-03-03,NJ
Charles,Randall,1865-07-23,M,rep,1915-12-06,1917-03-03,CA
Clifford,Randall,1876-12-25,M,rep,1919-05-19,1921-03-03,WI
Edward,Robbins,1860-09-27,M,rep,1897-03-15,1899-03-03,PA
Leonidas,Robinson,1867-04-22,M,rep,1917-04-02,1919-03-03,NC
Joseph,Rowan,1870-09-08,M,rep,1919-05-19,1921-03-03,NY
Frederick,Rowe,1863-03-19,M,rep,1915-12-06,1917-03-03,NY
Jared,Sanders,1869-01-29,M,rep,1917-04-02,1919-03-03,LA
Rollin,Sanford,1874-05-18,M,rep,1915-12-06,1917-03-03,NY
Edward,Saunders,1860-10-20,M,rep,1905-12-04,1907-03-03,VA
Thomas,Scully,1868-09-19,M,rep,1911-04-04,1913-03-03,NJ
Sam,Sells,1871-08-02,M,rep,1911-04-04,1913-03-03,TN
John,Shields,1858-08-15,M,sen,1913-04-07,1919-03-03,TN
Thetus,Sims,1852-04-25,M,rep,1897-03-15,1899-03-03,TN
John,Small,1858-08-29,M,rep,1899-12-04,1901-03-03,NC
Thomas,Smith,1865-07-24,M,rep,1917-04-02,1919-03-03,NY
Augustus,Stanley,1867-05-21,M,rep,1903-11-09,1905-03-03,KY
Henry,Steele,1860-05-10,M,rep,1915-12-06,1917-03-03,PA
Thomas,Sterling,1851-02-21,M,sen,1913-04-07,1919-03-03,SD
Charles,Sulzer,1879-02-24,M,rep,1917-04-02,1919-03-03,AK
Charles,Swindall,1876-02-13,M,rep,1919-05-19,1921-03-03,OK
King,Swope,1893-08-10,M,rep,1919-05-19,1921-03-03,KY
Joseph,Thompson,1871-04-29,M,rep,1913-04-07,1915-03-03,OK
Carl,Van Dyke,1881-02-18,M,rep,1915-12-06,1917-03-03,MN
William,Venable,1880-09-25,M,rep,1915-12-06,1917-03-03,MS
John,Watkins,1854-01-15,M,rep,1905-12-04,1907-03-03,LA
Walter,Watson,1867-11-25,M,rep,1913-04-07,1915-03-03,VA
Edwin,Webb,1872-05-23,M,rep,1903-11-09,1905-03-03,NC
Milton,Welling,1876-01-25,M,rep,1917-04-02,1919-03-03,UT
Benjamin,Welty,1870-08-09,M,rep,1917-04-02,1919-03-03,OH
Richard,Whaley,1874-07-15,M,rep,1913-04-07,1915-03-03,SC
James,Wilson,1874-06-21,M,rep,1917-04-02,1919-03-03,TX
John,Wilson,1867-08-20,M,rep,1919-05-19,1921-03-03,PA
William,Wilson,1868-03-02,M,rep,1903-11-09,1905-03-03,IL
Teodoro,Yangco,1861-11-09,M,rep,1917-04-02,1919-03-03,PI
James,Young,1866-07-18,M,rep,1911-04-04,1913-03-03,TX
Braxton,Comer,1848-11-07,M,sen,1920-03-05,1921-03-03,AL
Warren,Harding,1865-11-02,M,sen,1915-12-06,1921-03-03,OH
William,Andrews,1854-12-17,M,rep,1895-12-02,1897-03-03,NE
Martin,Ansorge,1882-01-01,M,rep,1921-04-11,1923-03-03,NY
Theodore,Appleby,1864-10-10,M,rep,1921-04-11,1923-03-03,NJ
William,Atkeson,1854-08-24,M,rep,1921-04-11,1923-03-03,MO
Henry,Baldwin,1871-01-12,M,rep,1921-04-11,1923-03-03,HI
John,Benham,1863-10-24,M,rep,1919-05-19,1921-03-03,IN
Richard,Bird,1878-11-04,M,rep,1921-04-11,1923-03-03,KS
Fred,Blackmon,1873-09-15,M,rep,1911-04-04,1913-03-03,AL
Albert,Blakeney,1850-09-28,M,rep,1901-12-02,1903-03-03,MD
Oscar,Bland,1877-11-21,M,rep,1917-04-02,1919-03-03,IN
Charles,Bond,1877-05-29,M,rep,1921-04-11,1923-03-03,NY
George,Bowers,1863-09-13,M,rep,1915-12-06,1917-03-03,WV
Frank,Brandegee,1864-07-08,M,rep,1902-11-04,1903-03-03,CT
Vincent,Brennan,1890-04-22,M,rep,1921-04-11,1923-03-03,MI
Samuel,Brinson,1870-03-20,M,rep,1919-05-19,1921-03-03,NC
Edward,Brooks,1867-06-14,M,rep,1919-05-19,1921-03-03,PA
Edwin,Brooks,1868-09-20,M,rep,1919-05-19,1921-03-03,IL
Joseph,Brown,1880-02-11,M,rep,1921-04-11,1923-03-03,TN
William,Burke,1862-09-25,M,rep,1919-05-19,1921-03-03,PA
Sherman,Burroughs,1870-02-06,M,rep,1917-04-02,1919-03-03,NH
Holm,Bursum,1867-02-10,M,sen,1921-04-11,1925-03-03,NM
Ralph,Cameron,1863-10-21,M,rep,1909-03-15,1911-03-03,AZ
Philip,Campbell,1862-04-25,M,rep,1903-11-09,1905-03-03,KS
Joseph,Cannon,1836-05-07,M,rep,1873-12-01,1875-03-03,IL
Thomas,Chandler,1871-07-26,M,rep,1917-04-02,1919-03-03,OK
Walter,Chandler,1867-12-08,M,rep,1913-04-07,1915-03-03,NY
David,Classon,1870-09-27,M,rep,1917-04-02,1919-03-03,WI
Wynne,Clouse,1883-08-29,M,rep,1921-04-11,1923-03-03,TN
George,Codd,1869-12-07,M,rep,1921-04-11,1923-03-03,MI
Charles,Connell,1864-09-22,M,rep,1921-04-11,1923-03-03,PA
Ira,Copley,1864-10-25,M,rep,1911-04-04,1913-03-03,IL
Clarence,Coughlin,1883-07-27,M,rep,1921-04-11,1923-03-03,PA
Thomas,Crago,1866-08-08,M,rep,1911-04-04,1913-03-03,PA
William,Crow,1870-03-10,M,sen,1921-10-17,1923-03-03,PA
Albert,Cummins,1850-02-15,M,sen,1908-11-24,1909-03-03,IA
Jaime,De Veyra,1873-11-04,M,rep,1917-04-02,1919-03-03,PI
William,Dillingham,1843-12-12,M,sen,1900-01-01,1903-03-03,VT
Thomas,Dunn,1853-03-16,M,rep,1913-04-07,1915-03-03,NY
Leonard,Echols,1871-10-30,M,rep,1919-05-19,1921-03-03,WV
John,Elston,1874-02-10,M,rep,1915-12-06,1917-03-03,CA
Richard,Ernst,1858-02-28,M,sen,1921-04-11,1927-03-04,KY
Robert,Evans,1856-07-15,M,rep,1919-05-19,1921-03-03,NE
Henry,Flood,1865-09-02,M,rep,1901-12-02,1903-03-03,VA
Joseph,Fordney,1853-11-05,M,rep,1899-12-04,1901-03-03,MI
William,Frankhauser,1863-03-05,M,rep,1921-04-11,1923-03-03,MI
Harry,Gahn,1880-04-26,M,rep,1921-04-11,1923-03-03,OH
Lorraine,Gensman,1878-08-26,M,rep,1921-04-11,1923-03-03,OK
Fred,Gernerd,1879-11-22,M,rep,1921-04-11,1923-03-03,PA
James,Good,1866-09-24,M,rep,1909-03-15,1911-03-03,IA
Wells,Goodykoontz,1872-06-03,M,rep,1919-05-19,1921-03-03,WV
Norman,Gould,1877-03-15,M,rep,1915-12-06,1917-03-03,NY
Rufus,Hardy,1855-12-16,M,rep,1907-12-02,1909-03-03,TX
John,Harreld,1872-01-24,M,rep,1919-05-19,1921-03-03,OK
Edward,Hays,1872-04-28,M,rep,1919-05-19,1921-03-03,MO
Lewis,Henry,1885-06-08,M,rep,1921-04-11,1923-03-03,NY
Manuel,Herrick,1876-09-20,M,rep,1921-04-11,1923-03-03,OK
Frederick,Hicks,1872-03-06,M,rep,1915-12-06,1917-03-03,NY
Joseph,Himes,1885-08-15,M,rep,1921-04-11,1923-03-03,OH
Michael,Hogan,1871-04-22,M,rep,1921-04-11,1923-03-03,NY
Alanson,Houghton,1863-10-10,M,rep,1919-05-19,1921-03-03,NY
Winnifred,Huck,1882-09-14,F,rep,1921-04-11,1923-03-03,IL
Theodore,Hukriede,1878-11-09,M,rep,1921-04-11,1923-03-03,MO
Augustin,Humphrey,1859-02-18,M,rep,1921-04-11,1923-03-03,NE
James,Husted,1870-03-16,M,rep,1915-12-06,1917-03-03,NY
Elijah,Hutchinson,1855-08-07,M,rep,1915-12-06,1917-03-03,NJ
Clifford,Ireland,1878-02-14,M,rep,1917-04-02,1919-03-03,IL
Henderson,Jacoway,1870-11-07,M,rep,1911-04-04,1913-03-03,AR
Rorer,James,1859-03-01,M,rep,1919-05-19,1921-03-03,VA
Albert,Jefferis,1868-12-07,M,rep,1919-05-19,1921-03-03,NE
Paul,Johnson,1880-03-23,M,rep,1919-05-19,1921-03-03,MS
Evan,Jones,1872-10-23,M,rep,1919-05-19,1921-03-03,PA
Jonah,Kalanianaole,1871-03-26,M,rep,1903-11-09,1905-03-03,HI
Patrick,Kelley,1867-10-07,M,rep,1913-04-07,1915-03-03,MI
Ambrose,Kennedy,1875-12-01,M,rep,1913-04-07,1915-03-03,RI
Moses,Kinkaid,1856-01-24,M,rep,1903-11-09,1905-03-03,NE
William,Kirkpatrick,1885-10-02,M,rep,1921-04-11,1923-03-03,PA
John,Kissel,1864-07-31,M,rep,1921-04-11,1923-03-03,NY
John,Kleczka,1885-05-06,M,rep,1919-05-19,1921-03-03,WI
Ardolph,Kline,1858-02-21,M,rep,1921-04-11,1923-03-03,NY
Isaac,Kline,1858-08-18,M,rep,1921-04-11,1923-03-03,PA
Charles,Knight,1867-06-18,M,rep,1921-04-11,1923-03-03,OH
Milton,Kraus,1866-06-26,M,rep,1917-04-02,1919-03-03,IN
Aaron,Kreider,1863-06-26,M,rep,1913-04-07,1915-03-03,PA
Edwin,Ladd,1859-12-13,M,sen,1921-04-11,1925-12-31,ND
Henry,Lawrence,1868-01-31,M,rep,1921-04-11,1923-03-03,MO
Caleb,Layton,1851-09-08,M,rep,1919-05-19,1921-03-03,DE
Warren,Lee,1876-02-05,M,rep,1921-04-11,1923-03-03,NY
Irvine,Lenroot,1869-01-31,M,rep,1909-03-15,1911-03-03,WI
Meyer,London,1871-12-29,M,rep,1915-12-06,1917-03-03,NY
Willfred,Lufkin,1879-03-10,M,rep,1917-04-02,1919-03-03,MA
Oscar,Luhring,1879-02-11,M,rep,1919-05-19,1921-03-03,IN
Robert,Maloney,1881-02-03,M,rep,1921-04-11,1923-03-03,MA
James,Mann,1856-10-20,M,rep,1897-03-15,1899-03-03,IL
William,Mason,1850-07-07,M,rep,1887-12-05,1889-03-03,IL
Clifton,McArthur,1879-06-10,M,rep,1915-12-06,1917-03-03,OR
Washington,McCormick,1884-01-04,M,rep,1921-04-11,1923-03-03,MT
William,McKinley,1856-09-05,M,rep,1905-12-04,1907-03-03,IL
Joseph,McLaughlin,1867-06-09,M,rep,1917-04-02,1919-03-03,PA
Isaac,McPherson,1868-03-08,M,rep,1919-05-19,1921-03-03,MO
Frank,Millspaugh,1872-01-14,M,rep,1921-04-11,1923-03-03,MO
Franklin,Mondell,1860-11-06,M,rep,1895-12-02,1897-03-03,WY
Néstor,Montoya,1862-04-14,M,rep,1921-04-11,1923-03-03,NM
Adolphus,Nelson,1872-03-28,M,rep,1917-04-02,1919-03-03,WI
Samuel,Nicholson,1859-02-22,M,sen,1921-04-11,1923-12-31,CO
John,Nolan,1874-01-14,M,rep,1913-04-07,1915-03-03,CA
Miner,Norton,1857-05-11,M,rep,1921-04-11,1923-03-03,OH
Charles,Ogden,1873-02-04,M,rep,1919-05-19,1921-03-03,KY
Archibald,Olpp,1882-05-12,M,rep,1921-04-11,1923-03-03,NJ
James,Overstreet,1866-08-28,M,rep,1905-12-04,1907-03-03,GA
Lemuel,Padgett,1855-11-28,M,rep,1901-12-02,1903-03-03,TN
Richard,Parker,1848-08-06,M,rep,1895-12-02,1897-03-03,NJ
Lucian,Parrish,1878-01-10,M,rep,1919-05-19,1921-03-03,TX
John,Paul,1883-12-09,M,rep,1921-04-11,1923-03-03,VA
John,Peters,1864-08-13,M,rep,1913-04-07,1915-03-03,ME
Andrew,Petersen,1870-03-10,M,rep,1921-04-11,1923-03-03,NY
Joseph,Pringey,1858-05-22,M,rep,1921-04-11,1923-03-03,OK
Amos,Radcliffe,1870-01-16,M,rep,1919-05-19,1921-03-03,NJ
Lilius,Rainey,1876-07-27,M,rep,1919-05-19,1921-03-03,AL
Charles,Reavis,1870-09-05,M,rep,1915-12-06,1917-03-03,NE
John,Reber,1858-02-01,M,rep,1919-05-19,1921-03-03,PA
Marion,Rhodes,1868-01-04,M,rep,1905-12-04,1907-03-03,MO
Edwin,Ricketts,1867-08-03,M,rep,1915-12-06,1917-03-03,OH
Carl,Riddick,1872-02-25,M,rep,1919-05-19,1921-03-03,MT
Alice,Robertson,1854-01-02,F,rep,1921-04-11,1923-03-03,OK
William,Rodenberg,1865-10-30,M,rep,1899-12-04,1901-03-03,IL
John,Rose,1856-05-18,M,rep,1917-04-02,1919-03-03,PA
Albert,Rossdale,1878-10-23,M,rep,1921-04-11,1923-03-03,NY
William,Rucker,1855-02-01,M,rep,1899-12-04,1901-03-03,MO
Thomas,Ryan,1890-06-17,M,rep,1921-04-11,1923-03-03,NY
Lon,Scott,1888-09-25,M,rep,1921-04-11,1923-03-03,TN
Guy,Shaw,1881-05-16,M,rep,1921-04-11,1923-03-03,IL
Samuel,Shelton,1858-09-03,M,rep,1921-04-11,1923-03-03,MO
Isaac,Siegel,1880-04-12,M,rep,1915-12-06,1917-03-03,NY
Thomas,Sisson,1869-09-22,M,rep,1909-03-15,1911-03-03,MS
Campbell,Slemp,1870-09-04,M,rep,1907-12-02,1909-03-03,VA
Selden,Spencer,1862-09-16,M,sen,1918-01-01,1921-03-03,MO
Robert,Stanfield,1877-07-09,M,sen,1921-04-11,1927-03-04,OR
Halvor,Steenerson,1852-06-30,M,rep,1903-11-09,1905-03-03,MN
Walter,Stiness,1854-03-13,M,rep,1915-12-06,1917-03-03,RI
Philip,Stoll,1874-11-05,M,rep,1919-05-19,1921-03-03,SC
Burton,Sweet,1867-12-10,M,rep,1915-12-06,1917-03-03,IA
Chester,Taylor,1883-07-16,M,rep,1921-04-11,1923-03-03,AR
Samuel,Taylor,1852-05-25,M,rep,1911-04-04,1913-03-03,AR
Peter,Ten Eyck,1873-11-07,M,rep,1913-04-07,1915-03-03,NY
Roy,Thorpe,1874-12-13,M,rep,1921-04-11,1923-03-03,NE
Oscar,Underwood,1862-05-06,M,rep,1895-12-02,1897-03-03,AL
Lester,Volk,1884-09-17,M,rep,1919-05-19,1921-03-03,NY
Andrew,Volstead,1860-10-31,M,rep,1903-11-09,1905-03-03,MN
Joseph,Walsh,1875-12-16,M,rep,1915-12-06,1917-03-03,MA
Thomas,Watson,1856-09-05,M,rep,1891-12-07,1893-03-03,GA
Ovington,Weller,1862-01-23,M,sen,1921-04-11,1927-03-04,MD
James,Woods,1868-02-04,M,rep,1917-04-02,1919-03-03,VA
Thomas,Bayard,1868-06-04,M,sen,1922-11-08,1923-03-03,DE
Rebecca,Felton,1835-06-10,F,sen,1922-10-03,1923-03-03,GA
George,Pepper,1867-03-16,M,sen,1922-01-09,1927-03-04,PA
Charles,Rawson,1867-05-29,M,sen,1922-02-24,1923-03-03,IA
Robert,Allen,1865-11-28,M,rep,1923-12-03,1925-03-03,WV
Sydney,Anderson,1881-09-18,M,rep,1911-04-04,1913-03-03,MN
William,Boyce,1855-11-28,M,rep,1923-12-03,1925-03-03,DE
Charles,Browne,1875-09-28,M,rep,1923-12-03,1925-03-03,NJ
William,Bruce,1860-03-12,M,sen,1923-12-03,1929-03-03,MD
James,Buckley,1870-11-18,M,rep,1923-12-03,1925-03-03,IL
James,Cantrill,1870-07-09,M,rep,1909-03-15,1911-03-03,KY
Frank,Clark,1860-03-28,M,rep,1905-12-04,1907-03-03,FL
William,Cockran,1854-02-28,M,rep,1887-12-05,1889-03-03,NY
Raymond,Cole,1870-08-21,M,rep,1919-05-19,1921-03-03,OH
Samuel,Cook,1860-09-30,M,rep,1923-12-03,1925-03-03,IN
William,Croll,1866-04-09,M,rep,1923-12-03,1925-03-03,PA
Herbert,Cummings,1873-07-13,M,rep,1923-12-03,1925-03-03,PA
Charles,Davis,1849-09-17,M,rep,1903-11-09,1905-03-03,MN
Henry,Dupré,1873-07-28,M,rep,1909-03-15,1911-03-03,LA
John,Eagan,1872-01-22,M,rep,1913-04-07,1915-03-03,NJ
Edward,Edwards,1863-12-01,M,sen,1923-12-03,1929-03-03,NJ
Hiram,Evans,1863-03-17,M,rep,1923-12-03,1925-03-03,IA
Louis,Fairfield,1858-10-15,M,rep,1917-04-02,1919-03-03,IN
George,Favrot,1868-11-26,M,rep,1907-12-02,1909-03-03,LA
Woodbridge,Ferris,1853-01-06,M,sen,1923-12-03,1928-03-23,MI
William,Fields,1874-12-29,M,rep,1911-04-04,1913-03-03,KY
Frederick,Fleetwood,1868-09-27,M,rep,1923-12-03,1925-03-03,VT
Israel,Foster,1873-01-12,M,rep,1919-05-19,1921-03-03,OH
James,Ganly,1878-09-13,M,rep,1919-05-19,1921-03-03,NY
Elmer,Geran,1875-10-24,M,rep,1923-12-03,1925-03-03,NJ
Samuel,Glatfelter,1858-04-07,M,rep,1923-12-03,1925-03-03,PA
William,Graham,1872-02-07,M,rep,1917-04-02,1919-03-03,IL
William,Greene,1841-04-28,M,rep,1897-03-15,1899-03-03,MA
James,Hooker,1873-10-29,M,rep,1921-04-11,1923-03-03,VA
Harry,Hull,1864-03-12,M,rep,1915-12-06,1917-03-03,IA
Benjamin,Humphreys,1865-08-17,M,rep,1903-11-09,1905-03-03,MS
William,Humphreys,1890-09-09,M,rep,1923-12-03,1925-03-03,MS
Andrieus,Jones,1862-05-16,M,sen,1917-04-02,1923-03-03,NM
Henry,Jost,1873-12-06,M,rep,1923-12-03,1925-03-03,MO
Julius,Kahn,1861-02-28,M,rep,1899-12-04,1901-03-03,CA
Claude,Kitchin,1869-03-24,M,rep,1901-12-02,1903-03-03,NC
Robert,La Follette,1855-06-14,M,rep,1885-12-07,1887-03-03,WI
Oscar,Larson,1871-05-20,M,rep,1921-04-11,1923-03-03,MN
Robert,Leach,1879-04-02,M,rep,1923-12-03,1925-03-03,MA
Thomas,Lilly,1878-06-03,M,rep,1923-12-03,1925-03-03,WV
Edward,Little,1858-12-14,M,rep,1917-04-02,1919-03-03,KS
Henry,Lodge,1850-05-12,M,rep,1887-12-05,1889-03-03,MA
William,Logan,1874-06-21,M,rep,1921-04-11,1923-03-03,SC
James,MacLafferty,1871-02-27,M,rep,1921-04-11,1923-03-03,CA
Earle,Mayfield,1881-04-12,M,sen,1923-12-03,1929-03-03,TX
John,McKenzie,1860-02-18,M,rep,1911-04-04,1913-03-03,IL
George,McLean,1857-10-07,M,sen,1911-04-04,1917-03-03,CT
Frank,McNulty,1872-08-10,M,rep,1923-12-03,1925-03-03,NJ
Edward,Miller,1880-07-22,M,rep,1923-12-03,1925-03-03,IL
Daniel,Minahan,1877-08-08,M,rep,1919-05-19,1921-03-03,NJ
Allen,Moore,1869-09-30,M,rep,1921-04-11,1923-03-03,IL
Robert,Moore,1867-11-27,M,rep,1923-12-03,1925-03-03,GA
Merrill,Moores,1856-04-21,M,rep,1915-12-06,1917-03-03,IN
Joseph,Morris,1879-02-26,M,rep,1923-12-03,1925-03-03,KY
Luther,Mott,1874-11-30,M,rep,1911-04-04,1913-03-03,NY
Sydney,Mudd,1885-06-20,M,rep,1915-12-06,1917-03-03,MD
Mae,Nolan,1886-09-20,F,rep,1921-04-11,1923-03-03,CA
Charles,O’Brien,1879-03-07,M,rep,1921-04-11,1923-03-03,NJ
Patrick,O’Sullivan,1887-08-11,M,rep,1923-12-03,1925-03-03,CT
Henry,Osborne,1848-10-04,M,rep,1917-04-02,1919-03-03,CA
Calvin,Paige,1848-05-20,M,rep,1913-04-07,1915-03-03,MA
Frank,Park,1864-03-03,M,rep,1913-04-07,1915-03-03,GA
John,Rainey,1880-12-21,M,rep,1917-04-02,1919-03-03,IL
Samuel,Ralston,1857-12-01,M,sen,1923-12-03,1925-12-31,IN
James,Reed,1861-11-09,M,sen,1911-04-04,1917-03-03,MO
Stuart,Reed,1866-01-08,M,rep,1917-04-02,1919-03-03,WV
Charles,Richards,1877-10-03,M,rep,1923-12-03,1925-03-03,NV
Daniel,Riordan,1870-07-07,M,rep,1899-12-04,1901-03-03,NY
Sidney,Roach,1876-07-25,M,rep,1921-04-11,1923-03-03,MO
Benjamin,Rosenbloom,1880-06-03,M,rep,1921-04-11,1923-03-03,WV
William,Salmon,1868-04-03,M,rep,1923-12-03,1925-03-03,TN
Everett,Sanders,1882-03-08,M,rep,1917-04-02,1919-03-03,IN
Lewis,Sawyer,1867-06-24,M,rep,1923-12-03,1925-03-03,AR
Isaac,Sherwood,1835-08-13,M,rep,1873-12-01,1875-03-03,OH
Frank,Sites,1864-12-24,M,rep,1923-12-03,1925-03-03,PA
John,Smith,1853-02-06,M,rep,1911-04-04,1913-03-03,MI
Homer,Snyder,1863-12-06,M,rep,1915-12-06,1917-03-03,NY
Charles,Stengle,1869-12-05,M,rep,1923-12-03,1925-03-03,NY
Peter,Tague,1871-06-04,M,rep,1915-12-06,1917-03-03,MA
Horace,Towner,1855-10-23,M,rep,1911-04-04,1913-03-03,IA
John,Tyson,1856-11-28,M,rep,1921-04-11,1923-03-03,AL
Charles,Ward,1879-04-27,M,rep,1915-12-06,1917-03-03,NY
Hallett,Ward,1870-08-31,M,rep,1921-04-11,1923-03-03,NC
Elton,Watkins,1881-07-06,M,rep,1923-12-03,1925-03-03,OR
John,Webster,1877-02-22,M,rep,1919-05-19,1921-03-03,WA
George,Wertz,1856-07-19,M,rep,1923-12-03,1925-03-03,PA
William,Wilson,1870-03-09,M,rep,1923-12-03,1925-03-03,IN
Samuel,Winslow,1862-04-11,M,rep,1913-04-07,1915-03-03,MA
James,Wise,1868-03-03,M,rep,1915-12-06,1917-03-03,GA
Joseph,Wolff,1878-06-14,M,rep,1923-12-03,1925-03-03,MO
George,Young,1870-12-11,M,rep,1913-04-07,1915-03-03,ND
William,Butler,1861-01-29,M,sen,1924-11-13,1927-03-04,MA
Rice,Means,1877-11-16,M,sen,1924-01-01,1927-03-04,CO
Stewart,Appleby,1890-05-17,M,rep,1925-12-07,1927-03-04,NJ
Ralph,Bailey,1878-07-14,M,rep,1925-12-07,1927-03-04,MO
Harris,Bixler,1870-09-16,M,rep,1921-04-11,1923-03-03,PA
Coleman,Blease,1868-10-08,M,sen,1925-12-07,1931-03-03,SC
Edmund,Carpenter,1865-06-27,M,rep,1925-12-07,1927-03-04,PA
Charles,Carter,1868-08-16,M,rep,1907-12-02,1909-03-03,OK
George,Churchill,1866-10-24,M,rep,1925-12-07,1927-03-04,MA
William,Cleary,1849-07-20,M,rep,1917-04-02,1919-03-03,NY
Charles,Deneen,1863-05-04,M,sen,1925-12-07,1931-03-03,IL
